Claim_ID,Customer_Age,Policy_Tenure,Claim_Amount,Claim_Type,Previous_Claims,Customer_Income,Marital_Status,Number_of_Dependents,Location,Claim_Submission_Delay,Fraudulent_Claim,anomaly_score,IsolationForest_Anomaly,High_Anomaly
4498,78,9,34381.52,Auto,1,93137,Married,3,Rural,41,0,-0.07586817130945955,0,0
4499,70,7,1445.33,Medical,2,89053,Widowed,4,Rural,84,0,-0.007755102726603735,0,0
4500,62,10,35490.21,Home,1,90338,Single,0,Rural,32,0,-0.05528351308322754,0,0
4501,29,16,31963.26,Life,4,130694,Single,4,Rural,56,0,-0.033772052038879785,0,0
4502,78,12,7843.22,Life,3,104295,Divorced,3,Suburban,36,1,-0.05955736865378425,0,0
4503,65,7,38423.03,Medical,3,157816,Widowed,4,Urban,56,0,-0.025001614338415634,0,0
4504,50,18,3883.21,Home,0,108309,Divorced,3,Rural,61,0,-0.07000614462345833,0,0
4505,62,15,41406.74,Life,0,133721,Married,0,Suburban,2,0,-0.006478832067811191,0,0
4506,43,6,13465.5,Home,3,70123,Widowed,1,Rural,29,0,-0.0615710745179856,0,0
4507,56,12,34598.17,Auto,3,133732,Married,3,Urban,66,0,-0.08561550174936411,0,0
4508,45,11,46222.62,Life,0,92672,Widowed,3,Rural,62,0,-0.047613087046141755,0,0
4509,75,3,17321.44,Auto,0,193357,Widowed,3,Rural,81,0,-0.0368369919975734,0,0
4510,22,2,25393.26,Life,1,72238,Married,0,Rural,22,0,-0.02688527426699816,0,0
4511,25,6,23424.34,Medical,3,33417,Widowed,2,Rural,71,0,-0.02931166642634142,0,0
4512,42,5,8301.76,Life,3,110841,Widowed,3,Urban,72,0,-0.03614875263080519,0,0
4513,44,18,29720.44,Life,4,196201,Divorced,0,Suburban,65,0,-0.030450586614311992,0,0
4514,63,16,37278.59,Home,1,57719,Married,1,Rural,60,0,-0.04823891031638072,0,0
4515,40,8,45885.3,Home,2,24002,Single,3,Suburban,1,0,-0.020399432964329,0,0
4516,47,11,42614.73,Auto,2,153404,Single,2,Urban,26,1,-0.08320921303332873,0,0
4517,62,10,25745.96,Auto,2,46149,Widowed,0,Urban,47,0,-0.060099417523760024,0,0
4518,64,12,36091.35,Auto,0,114994,Divorced,1,Rural,62,0,-0.10899233819848814,0,0
4519,40,6,40138.78,Life,2,118989,Widowed,2,Suburban,4,0,-0.037883462422435676,0,0
4520,66,5,24927.69,Life,4,105808,Divorced,1,Rural,0,0,-0.058198345705967935,0,0
4521,64,9,6213.66,Auto,0,78923,Widowed,2,Urban,21,0,-0.0580638378853191,0,0
4522,37,16,22177.57,Medical,0,37352,Single,4,Rural,73,0,-0.022013534253140787,0,0
4523,35,14,42202.66,Medical,2,81081,Married,4,Rural,23,0,-0.035095193725816376,0,0
4524,35,8,30033.75,Life,0,41645,Divorced,4,Suburban,58,1,-0.04535437834286826,0,0
4525,19,19,36360.69,Medical,1,45343,Widowed,1,Urban,78,0,0.008996099230312526,1,1
4526,21,14,9670.77,Medical,1,20645,Widowed,4,Rural,49,0,-0.007004437839192135,0,0
4527,47,7,48234.72,Auto,2,51775,Divorced,0,Rural,22,0,-0.08822984124395183,0,0
4528,50,5,20501.99,Medical,4,24121,Divorced,0,Rural,77,0,-0.03844904299691876,0,0
4529,53,18,32854.96,Medical,0,83742,Single,4,Suburban,17,0,-0.014301227142388018,0,0
4530,35,2,1434.18,Life,3,29271,Divorced,2,Urban,88,0,-0.005487090054948185,0,0
4531,54,11,6802.3,Life,2,190276,Widowed,2,Rural,21,0,-0.05124460892883054,0,0
4532,36,8,39210.7,Life,0,176284,Single,1,Rural,43,0,-0.038538168583384325,0,0
4533,64,1,48414.49,Medical,2,130821,Single,2,Rural,43,0,-0.027121992983542675,0,0
4534,45,12,16342.74,Auto,2,95828,Married,3,Urban,36,1,-0.09710546101755224,0,0
4535,57,2,2340.45,Home,4,174553,Married,2,Suburban,6,1,0.0014795115455752406,1,1
4536,37,18,18362.9,Life,3,115011,Married,0,Suburban,89,0,-0.010710193699381754,0,0
4537,66,7,1364.67,Life,0,58682,Divorced,2,Rural,23,0,-0.052187988954906284,0,0
4538,50,17,10022.47,Life,2,93749,Single,1,Rural,76,0,-0.04723165709062205,0,0
4539,29,14,37747.36,Auto,2,84747,Divorced,2,Suburban,40,0,-0.10670641585657692,0,0
4540,75,7,46885.88,Home,0,21903,Single,1,Suburban,69,1,-0.0010837995212853446,0,0
4541,68,3,4828.73,Home,2,186416,Widowed,3,Suburban,84,0,0.0019478241114569972,1,1
4542,32,6,28116.09,Life,2,122413,Divorced,4,Rural,70,0,-0.0824289536615514,0,0
4543,58,2,13067.1,Medical,2,106534,Single,3,Rural,17,0,-0.03562599904598729,0,0
4544,56,17,7383.43,Life,1,142702,Married,0,Suburban,78,0,-0.009713361424033895,0,0
4545,19,12,11339.52,Life,1,38319,Married,3,Suburban,71,0,-0.007462721125012339,0,0
4546,46,12,29099.27,Medical,3,118919,Widowed,3,Urban,59,0,-0.03988475522755308,0,0
4547,58,17,3724.16,Medical,4,172513,Divorced,0,Rural,51,0,-0.03090080243566229,0,0
4548,27,10,21993.82,Life,0,96178,Single,0,Urban,79,0,-0.01583207799862929,0,0
4549,19,3,7193.78,Auto,4,175934,Married,4,Suburban,48,0,-0.017854902660625838,0,0
4550,68,18,13997.51,Auto,4,182175,Single,4,Rural,66,0,-0.03811334822536083,0,0
4551,28,13,9942.34,Medical,1,162582,Divorced,2,Rural,44,0,-0.07489998399720976,0,0
4552,30,12,44207.29,Life,3,185763,Married,1,Urban,8,0,-0.012162886687913876,0,0
4553,27,17,35546.56,Auto,4,91991,Widowed,0,Urban,25,0,-0.03845983336047509,0,0
4554,31,4,43488.9,Life,4,191444,Widowed,3,Urban,25,0,-0.012078132649920637,0,0
4555,35,10,19481.41,Life,2,88309,Divorced,3,Urban,29,0,-0.08234611249805979,0,0
4556,68,11,16013.96,Life,0,194122,Divorced,4,Rural,26,1,-0.05185847051903725,0,0
4557,71,6,19339.07,Auto,3,47377,Single,1,Suburban,79,0,-0.047446106339845806,0,0
4558,26,6,1418.14,Home,0,78336,Widowed,0,Suburban,3,0,0.006634888517920157,1,1
4559,74,9,36372.86,Life,1,95312,Divorced,4,Suburban,50,1,-0.05874444350761443,0,0
4560,56,15,17813.74,Auto,4,114941,Divorced,1,Urban,82,0,-0.08253168452763093,0,0
4561,45,2,16009.53,Home,4,79229,Widowed,0,Suburban,69,0,-0.002296989253597004,0,0
4562,20,4,30107.98,Medical,0,85679,Single,3,Urban,78,0,-0.013527666918772274,0,0
4563,37,5,22094.37,Auto,1,45698,Single,3,Urban,9,0,-0.0745426652019211,0,0
4564,23,17,49051.75,Home,2,168155,Widowed,4,Suburban,35,0,-0.014971357700463428,0,0
4565,44,8,18134.53,Auto,2,65169,Widowed,1,Suburban,45,0,-0.07877637595362508,0,0
4566,70,8,30887.84,Home,4,173774,Widowed,3,Suburban,5,0,-0.020686048963924564,0,0
4567,19,12,15926.73,Home,4,118574,Widowed,1,Rural,69,1,-0.03909523220952649,0,0
4568,46,8,49534.45,Auto,3,61022,Widowed,4,Urban,78,0,-0.04598555811567451,0,0
4569,55,19,22533.0,Medical,0,86543,Divorced,2,Rural,88,0,-0.05454085444126988,0,0
4570,20,3,31889.38,Life,4,112955,Married,1,Suburban,82,0,-0.01954928251091681,0,0
4571,33,18,6772.72,Home,1,128768,Widowed,1,Rural,77,0,-0.04835883591440193,0,0
4572,47,19,36784.7,Life,0,116416,Married,4,Rural,2,0,-0.01849272708161631,0,0
4573,57,19,13825.9,Medical,3,158275,Single,2,Suburban,49,0,-0.028164627013533394,0,0
4574,19,15,22706.36,Life,2,56492,Divorced,3,Suburban,41,0,-0.061113782516571624,0,0
4575,34,6,44215.09,Life,3,114525,Married,0,Urban,77,0,-0.010964107980852456,0,0
4576,58,16,48542.35,Auto,0,130230,Single,4,Urban,53,0,-0.05668117985280652,0,0
4577,79,8,21516.32,Auto,2,108519,Single,0,Rural,38,0,-0.060285248418823656,0,0
4578,29,16,41822.73,Medical,1,78636,Single,2,Suburban,84,0,-0.029139219402122385,0,0
4579,52,18,3140.78,Auto,2,75639,Widowed,2,Urban,54,0,-0.055840601166468495,0,0
4580,60,16,42454.91,Home,2,60685,Divorced,1,Urban,10,0,-0.060959256526492034,0,0
4581,18,11,31660.76,Medical,1,35739,Single,0,Rural,73,0,-0.014838748785375833,0,0
4582,72,7,24690.96,Auto,4,180989,Widowed,0,Rural,78,0,-0.04510564405906514,0,0
4583,62,17,44553.2,Auto,4,40704,Married,2,Rural,29,1,-0.05224695786189537,0,0
4584,32,17,42344.19,Medical,2,115688,Divorced,0,Suburban,80,0,-0.044902610913968743,0,0
4585,43,12,15198.78,Home,2,67383,Married,3,Urban,55,0,-0.04967338760810247,0,0
4586,54,13,39678.67,Medical,3,44307,Married,2,Urban,28,0,-0.0272795244326558,0,0
4587,38,10,5424.8,Auto,4,24716,Widowed,1,Urban,16,0,-0.02932751057410843,0,0
4588,79,7,41226.81,Auto,1,120924,Married,1,Rural,32,0,-0.07047282074827665,0,0
4589,66,14,33935.05,Medical,2,169992,Divorced,1,Suburban,20,0,-0.07482326436013387,0,0
4590,48,1,4849.38,Home,2,188943,Married,0,Rural,77,0,-0.0012368061815546394,0,0
4591,42,17,34312.47,Home,3,62928,Widowed,2,Rural,9,1,-0.046025866408432314,0,0
4592,40,4,29235.7,Life,3,33587,Single,1,Suburban,86,0,-0.014714690509282424,0,0
4593,41,5,29930.23,Home,3,21195,Widowed,2,Suburban,38,0,-0.03304573411774381,0,0
4594,74,7,14897.76,Medical,0,145711,Single,0,Rural,77,0,-0.00710996175524814,0,0
4595,55,10,13691.61,Home,1,176155,Married,3,Suburban,46,0,-0.046863456152040905,0,0
4596,45,17,38245.49,Home,0,135982,Single,3,Rural,85,0,-0.04497697369417064,0,0
4597,38,7,13212.27,Life,2,173510,Widowed,3,Urban,51,0,-0.047504735544484866,0,0
4598,71,1,22589.98,Home,3,40009,Widowed,0,Suburban,40,1,-0.005283504411754958,0,0
4599,60,7,34892.06,Life,3,126172,Divorced,1,Urban,46,0,-0.07445646402199302,0,0
4600,35,11,4441.0,Life,3,121123,Divorced,0,Suburban,72,0,-0.04348862348983684,0,0
4601,53,9,29930.14,Home,4,33696,Single,2,Rural,86,0,-0.035664383676997424,0,0
4602,52,12,29674.13,Auto,1,148733,Single,3,Rural,70,0,-0.09714975385817964,0,0
4603,62,3,34369.32,Medical,0,27564,Divorced,2,Rural,87,0,-0.024326198137449073,0,0
4604,72,4,18811.44,Medical,1,23637,Married,0,Rural,42,0,-0.0315904467825765,0,0
4605,26,4,22724.5,Home,3,168862,Divorced,4,Rural,36,0,-0.05543393829719323,0,0
4606,70,13,16833.48,Medical,2,113695,Married,4,Rural,72,0,-0.034701774814005604,0,0
4607,55,19,40504.33,Medical,4,32568,Single,0,Suburban,63,0,0.007570246244899215,1,1
4608,75,10,6965.23,Life,1,113539,Single,1,Suburban,70,0,-0.024471278905931926,0,0
4609,47,5,48166.22,Auto,2,90847,Widowed,2,Urban,59,0,-0.06562098740119393,0,0
4610,77,7,31924.39,Medical,3,61596,Widowed,0,Suburban,86,0,0.004252331737560677,1,1
4611,61,16,44401.88,Auto,3,58315,Married,0,Suburban,24,1,-0.05278788304433679,0,0
4612,51,1,21598.46,Medical,3,37191,Married,4,Urban,21,0,-0.006175173113733723,0,0
4613,49,12,16947.81,Auto,3,137083,Divorced,3,Urban,42,0,-0.11068509924981584,0,0
4614,20,2,45085.93,Auto,4,40908,Married,3,Rural,70,0,-0.03088159388369749,0,0
4615,20,7,5394.21,Medical,4,152487,Single,1,Urban,69,1,0.01857456556597259,1,1
4616,45,11,6296.81,Life,1,60276,Single,1,Urban,35,1,-0.0440851802434733,0,0
4617,61,13,15317.67,Auto,3,67650,Single,1,Suburban,45,0,-0.08137604425965722,0,0
4618,32,2,48008.86,Auto,4,84427,Widowed,4,Rural,21,1,-0.038284294104398486,0,0
4619,58,7,31836.9,Medical,2,104369,Married,0,Urban,34,0,-0.03238551876422857,0,0
4620,40,15,27932.59,Auto,4,166478,Married,1,Rural,46,1,-0.07633972969578051,0,0
4621,57,11,35415.14,Auto,4,180408,Widowed,4,Rural,32,0,-0.055215912751115925,0,0
4622,28,2,21164.99,Life,1,114957,Widowed,2,Urban,84,1,-0.03315388891864568,0,0
4623,65,7,38024.64,Auto,4,97316,Widowed,0,Urban,74,1,-0.047443245081812746,0,0
4624,49,4,19964.92,Life,2,59871,Single,2,Urban,12,0,-0.04701288799954084,0,0
4625,75,11,41404.98,Auto,3,32221,Married,3,Urban,55,1,-0.04583471991535659,0,0
4626,76,2,13731.11,Auto,0,41116,Divorced,3,Rural,66,0,-0.07741724740923339,0,0
4627,74,16,14238.56,Life,1,190862,Divorced,0,Suburban,12,0,-0.027594649595024556,0,0
4628,71,7,26357.97,Life,2,61474,Married,1,Rural,49,0,-0.06648809711231518,0,0
4629,53,13,21822.68,Home,1,60100,Married,0,Rural,56,0,-0.04898736782977953,0,0
4630,77,5,32581.73,Auto,3,137982,Widowed,1,Rural,27,1,-0.07057201630064824,0,0
4631,50,17,18532.39,Life,4,25416,Widowed,3,Urban,86,0,-0.011490881095752914,0,0
4632,41,12,11912.26,Auto,4,35251,Single,0,Urban,87,0,-0.016193676709477245,0,0
4633,56,19,23755.52,Auto,2,178146,Widowed,0,Suburban,64,0,-0.05419740568760678,0,0
4634,51,7,28267.35,Auto,3,74822,Married,1,Suburban,23,0,-0.07984823507841049,0,0
4635,73,6,7558.7,Medical,0,63655,Single,3,Suburban,66,0,-0.0024707480315588892,0,0
4636,45,8,28057.57,Home,0,153099,Divorced,3,Rural,80,0,-0.07072285985017535,0,0
4637,54,13,16303.21,Medical,4,109091,Married,1,Suburban,6,0,-0.04179520743340637,0,0
4638,24,5,19926.37,Home,3,163016,Divorced,1,Rural,73,0,-0.058619215151484716,0,0
4639,21,2,14326.25,Auto,3,20315,Married,1,Urban,82,0,-0.022187567044494316,0,0
4640,54,9,46604.81,Auto,2,187829,Married,3,Rural,23,0,-0.07355370482083567,0,0
4641,73,11,34325.15,Life,0,118834,Single,3,Urban,8,0,-0.024974753874825506,0,0
4642,18,6,13491.79,Home,2,175340,Single,0,Urban,14,0,-0.0157497605463216,0,0
4643,18,7,32429.05,Home,1,128898,Widowed,3,Suburban,55,0,-0.043525121541626244,0,0
4644,64,7,42504.33,Medical,3,71011,Married,2,Urban,85,1,-0.02244222362071191,0,0
4645,37,19,20380.7,Home,0,60640,Married,2,Suburban,16,0,-0.025079383419988055,0,0
4646,36,6,41582.9,Auto,2,133802,Single,1,Suburban,18,0,-0.06543714062579786,0,0
4647,46,11,8143.54,Life,4,181039,Divorced,1,Suburban,8,0,-0.04698197131914117,0,0
4648,27,11,41227.68,Medical,1,111331,Widowed,1,Rural,63,0,-0.04086608237438871,0,0
4649,77,7,27244.57,Life,2,48798,Married,0,Suburban,56,0,-0.013634299674862294,0,0
4650,35,2,11537.24,Home,4,128262,Single,2,Suburban,37,0,-0.02953640743449215,0,0
4651,45,19,20653.5,Home,0,119371,Married,2,Urban,82,0,-0.006939585282641825,0,0
4652,52,4,49405.65,Medical,0,51461,Single,3,Rural,7,0,-0.012819514068531657,0,0
4653,60,6,39286.02,Home,1,119031,Widowed,2,Suburban,5,0,-0.039646749001494896,0,0
4654,64,17,28966.77,Life,4,102163,Divorced,3,Suburban,48,1,-0.0612788209224947,0,0
4655,48,5,6200.61,Auto,3,83496,Married,0,Suburban,44,1,-0.0575532909497245,0,0
4656,44,7,21181.67,Medical,0,111897,Married,1,Urban,20,0,-0.033120287764294876,0,0
4657,79,9,13521.05,Home,3,86247,Widowed,1,Urban,33,0,-0.029365237523699794,0,0
4658,28,1,4014.55,Life,3,162157,Divorced,3,Urban,11,0,-0.031055533534799507,0,0
4659,66,1,27339.12,Auto,2,113262,Married,4,Suburban,38,0,-0.06753862732660965,0,0
4660,66,19,44514.69,Home,2,101085,Widowed,3,Suburban,5,0,-0.01982660177217732,0,0
4661,55,6,33942.19,Medical,0,147061,Married,0,Suburban,80,0,-0.02380124466448663,0,0
4662,22,18,12859.18,Home,3,78852,Married,2,Suburban,31,1,-0.02390193128548257,0,0
4663,25,10,28892.44,Home,2,128293,Widowed,3,Suburban,59,1,-0.05166361513591544,0,0
4664,51,11,47190.1,Home,4,22560,Widowed,0,Urban,7,0,0.0070396438567322805,1,1
4665,65,1,36284.3,Auto,4,39944,Single,1,Suburban,37,1,-0.03499412724443718,0,0
4666,69,1,34628.96,Auto,4,87713,Single,4,Rural,18,0,-0.03395759314805291,0,0
4667,73,13,48423.83,Home,4,40098,Married,4,Suburban,54,0,0.0030538726844490105,1,1
4668,29,5,40044.23,Home,3,47475,Widowed,3,Urban,8,0,-0.01908023722382901,0,0
4669,55,1,7262.87,Medical,4,193808,Divorced,2,Suburban,51,0,-0.026163684917321017,0,0
4670,18,3,17707.94,Home,3,172488,Divorced,3,Rural,27,1,-0.05541323713035706,0,0
4671,48,18,48274.46,Life,0,136338,Married,4,Suburban,61,0,-0.012168799576906864,0,0
4672,21,9,24740.42,Life,0,22948,Single,4,Rural,47,0,-0.01893635390241155,0,0
4673,66,14,6026.05,Medical,4,153592,Widowed,1,Rural,38,0,-0.015134210822069338,0,0
4674,62,17,23200.94,Auto,4,147294,Widowed,2,Urban,52,1,-0.06449464515300307,0,0
4675,67,14,35001.17,Home,4,82976,Single,2,Rural,62,1,-0.053523624024841565,0,0
4676,22,4,49878.64,Medical,0,164408,Widowed,4,Suburban,18,0,0.011464563665518623,1,1
4677,47,5,16533.31,Auto,2,34020,Married,4,Rural,32,0,-0.08354416224090039,0,0
4678,73,17,25947.3,Medical,0,112816,Widowed,3,Suburban,63,1,-0.020121206108920542,0,0
4679,41,2,44044.19,Auto,4,84566,Widowed,3,Suburban,25,0,-0.04787439776453806,0,0
4680,76,5,18085.73,Home,2,129014,Single,1,Suburban,44,1,-0.03889286086496124,0,0
4681,20,4,5908.45,Medical,2,167818,Single,4,Suburban,0,1,0.0059253434957381446,1,1
4682,28,4,47472.33,Home,1,87792,Divorced,3,Urban,74,0,-0.05058083931812618,0,0
4683,62,6,24677.82,Medical,3,125656,Married,1,Suburban,65,0,-0.05142553304066222,0,0
4684,21,13,25387.79,Auto,4,113248,Single,2,Urban,34,0,-0.07105341084883321,0,0
4685,43,5,31249.41,Medical,3,98372,Single,4,Rural,76,0,-0.026195552027275415,0,0
4686,44,7,675.06,Life,1,176783,Single,0,Suburban,44,0,-0.005994018217220676,0,0
4687,63,1,46590.99,Life,3,24358,Widowed,4,Rural,75,1,-0.006823367194124796,0,0
4688,71,14,18391.83,Medical,4,162411,Married,3,Urban,32,1,-0.01714636550152182,0,0
4689,60,4,20148.13,Life,1,52039,Married,4,Suburban,81,0,-0.031125282861466763,0,0
4690,44,17,9118.41,Home,3,139985,Widowed,0,Suburban,68,0,-0.028632950597791473,0,0
4691,59,14,19218.5,Life,0,41245,Widowed,4,Urban,82,0,-0.01989298258741312,0,0
4692,68,16,40295.2,Life,2,149024,Single,3,Rural,30,1,-0.050330510894572744,0,0
4693,67,14,40099.59,Home,1,37259,Divorced,2,Urban,63,0,-0.06140839635707929,0,0
4694,23,16,46821.94,Home,0,81086,Divorced,3,Rural,14,1,-0.047086864476735935,0,0
4695,76,8,20459.86,Auto,4,199861,Married,1,Rural,45,0,-0.05250667826358424,0,0
4696,78,3,35581.71,Home,2,191645,Divorced,3,Rural,47,0,-0.04402581211973089,0,0
4697,32,19,25608.26,Medical,1,192660,Single,1,Suburban,67,0,-0.01779958940146753,0,0
4698,70,1,40299.13,Life,2,96747,Widowed,4,Urban,82,0,-0.0024432877774279715,0,0
4699,47,2,35770.83,Auto,1,150196,Married,1,Suburban,84,0,-0.05914463539478454,0,0
4700,59,15,18711.19,Home,1,101164,Married,4,Urban,39,1,-0.040451579624091405,0,0
4701,54,10,17165.35,Life,3,177372,Widowed,1,Rural,0,0,-0.04490478538629028,0,0
4702,75,18,12995.9,Medical,2,198164,Divorced,3,Suburban,19,1,-0.02486307364966489,0,0
4703,78,14,29037.53,Medical,2,103048,Married,0,Suburban,21,0,-0.02329702797051092,0,0
4704,54,17,48210.22,Auto,0,199480,Widowed,4,Suburban,53,0,-0.02866155639960155,0,0
4705,59,13,10403.3,Medical,4,142262,Widowed,1,Rural,76,0,-0.021647798696299514,0,0
4706,77,1,5215.0,Life,0,85124,Divorced,0,Urban,64,0,-0.0035849401453950103,0,0
4707,54,5,6410.33,Home,3,55609,Divorced,1,Rural,14,1,-0.0638230439399573,0,0
4708,52,13,39263.38,Medical,1,162211,Single,1,Suburban,60,0,-0.04849167660795051,0,0
4709,40,14,17830.19,Home,3,189317,Divorced,1,Suburban,78,0,-0.050349528079851935,0,0
4710,23,3,11606.16,Life,3,180024,Divorced,3,Rural,13,0,-0.05291432578886257,0,0
4711,21,15,17965.78,Life,0,84403,Widowed,1,Suburban,68,1,-0.021411462860495112,0,0
4712,35,19,32443.88,Home,1,97538,Married,0,Suburban,48,0,-0.017624310648700958,0,0
4713,77,17,27565.96,Life,4,158601,Widowed,1,Urban,5,0,0.009309288858571296,1,1
4714,26,3,37307.68,Auto,3,68478,Single,2,Urban,40,0,-0.06358963396880801,0,0
4715,66,16,17284.17,Medical,4,82525,Widowed,4,Urban,30,0,-0.005548025437838056,0,0
4716,46,14,22875.41,Auto,1,89248,Single,3,Urban,89,0,-0.05977137875255978,0,0
4717,30,12,5547.43,Auto,1,149210,Divorced,2,Urban,63,1,-0.08735582662909752,0,0
4718,76,12,4116.4,Auto,0,59826,Married,2,Urban,88,0,-0.020105546057516688,0,0
4719,64,11,23381.63,Home,2,39328,Married,0,Suburban,50,0,-0.027438531706677982,0,0
4720,79,17,15429.03,Home,0,103247,Widowed,0,Suburban,58,0,-0.005377349193284364,0,0
4721,69,8,30833.63,Life,4,25906,Married,3,Urban,54,1,-0.02115754539194936,0,0
4722,34,17,2628.61,Home,0,49107,Single,3,Rural,48,0,-0.027871923469540705,0,0
4723,62,11,6527.44,Life,1,71412,Single,4,Urban,39,0,-0.041374223639018104,0,0
4724,49,2,43326.95,Home,3,103349,Divorced,1,Suburban,14,0,-0.05498669573788284,0,0
4725,65,10,28532.43,Life,2,160225,Widowed,3,Rural,69,0,-0.06848288566137417,0,0
4726,39,10,35746.7,Medical,1,66213,Divorced,3,Rural,64,0,-0.07571614957399453,0,0
4727,21,11,42177.62,Life,3,182751,Married,1,Rural,6,0,-0.026296360829922816,0,0
4728,22,6,23459.8,Medical,4,133632,Divorced,4,Suburban,61,0,-0.034324687373774365,0,0
4729,54,4,38172.49,Life,4,104388,Married,0,Rural,53,0,-0.03555808352961587,0,0
4730,58,12,26466.99,Home,4,132958,Single,4,Suburban,51,0,-0.03809038471280157,0,0
4731,66,11,11526.06,Home,0,170684,Widowed,1,Suburban,50,1,-0.036330171162646474,0,0
4732,30,13,17213.98,Medical,4,50907,Widowed,0,Urban,3,0,0.015824751373350487,1,1
4733,51,5,24772.35,Auto,4,115707,Divorced,0,Suburban,0,1,-0.062021462650770354,0,0
4734,62,6,16185.83,Auto,0,149185,Married,0,Rural,65,0,-0.061755619678246054,0,0
4735,39,1,17108.62,Life,3,73551,Single,4,Suburban,34,0,-0.022110988737243487,0,0
4736,70,6,17200.95,Home,1,155038,Married,1,Suburban,76,0,-0.022658587060528812,0,0
4737,76,18,6580.58,Auto,2,127412,Divorced,4,Urban,80,0,-0.06065063174648844,0,0
4738,40,9,4689.81,Home,4,172473,Married,4,Urban,9,0,0.0022481108309485576,1,1
4739,68,15,2801.55,Home,4,172611,Single,2,Suburban,66,0,-0.015003856339538935,0,0
4740,20,8,5992.33,Home,4,54018,Divorced,3,Suburban,67,1,-0.021994201490149856,0,0
4741,59,19,17513.5,Life,0,79542,Single,4,Suburban,88,0,-0.004416728163286421,0,0
4742,51,16,29896.65,Medical,0,83534,Divorced,2,Urban,64,0,-0.04984605499205641,0,0
4743,49,6,9813.27,Life,0,56555,Widowed,1,Urban,50,0,-0.02971547548832021,0,0
4744,62,6,44456.44,Auto,2,116915,Married,2,Rural,29,0,-0.09604850953599103,0,0
4745,68,3,40514.93,Medical,1,30470,Single,4,Rural,38,0,-0.007074306315021817,0,0
4746,75,10,26266.09,Auto,4,58426,Single,1,Rural,9,0,-0.06970259408788504,0,0
4747,66,1,36348.39,Medical,3,72924,Married,2,Rural,43,0,-0.044571315762873875,0,0
4748,38,14,18633.26,Medical,4,125267,Single,4,Urban,31,1,-0.015309746468978647,0,0
4749,63,4,2320.5,Life,4,78954,Single,1,Urban,43,0,-0.0034768756012739654,0,0
4750,61,12,45264.48,Home,4,144507,Single,1,Suburban,62,0,-0.041700085413675425,0,0
4751,38,6,6825.78,Home,4,187831,Widowed,3,Rural,60,0,-0.03064087345097455,0,0
4752,61,11,47422.9,Medical,1,34735,Single,4,Suburban,64,0,-0.009874916946315482,0,0
4753,28,12,28808.19,Life,3,67011,Widowed,3,Suburban,40,0,-0.05015699669861051,0,0
4754,56,10,15625.37,Auto,0,130721,Married,1,Urban,80,1,-0.05352744532107967,0,0
4755,21,18,25028.47,Auto,3,145373,Widowed,1,Suburban,11,0,-0.05206888274745558,0,0
4756,68,7,25330.68,Home,4,56671,Single,2,Suburban,1,0,-0.014400223125254463,0,0
4757,18,7,1652.71,Home,3,142908,Single,3,Urban,72,0,-0.01314584562342147,0,0
4758,45,11,18095.26,Auto,4,176908,Single,0,Urban,75,1,-0.051011567200478614,0,0
4759,41,4,37123.36,Auto,3,121974,Widowed,4,Urban,59,0,-0.06306650256138624,0,0
4760,78,1,25748.42,Life,2,106814,Divorced,3,Urban,24,0,-0.029363809688566556,0,0
4761,52,13,12589.39,Auto,3,148338,Divorced,1,Rural,60,0,-0.11988749900558526,0,0
4762,30,18,17087.94,Life,0,80854,Married,2,Rural,21,0,-0.0462617751679687,0,0
4763,64,9,43221.19,Home,0,71488,Married,4,Rural,55,0,-0.03703715582485434,0,0
4764,51,9,26514.71,Auto,3,56091,Married,4,Suburban,20,0,-0.07018379004464703,0,0
4765,28,9,26653.43,Home,3,158192,Single,2,Rural,54,0,-0.07131854086833633,0,0
4766,53,10,48092.64,Medical,1,27859,Divorced,1,Urban,39,0,-0.03872615180542749,0,0
4767,68,2,16383.63,Medical,3,181683,Divorced,0,Rural,50,0,-0.04137819656645536,0,0
4768,78,6,24237.29,Medical,0,196549,Married,2,Urban,21,0,0.0010900386425256592,1,1
4769,34,15,40679.82,Auto,2,157858,Divorced,0,Rural,27,1,-0.09929254054315723,0,0
4770,52,3,38066.16,Home,0,118997,Married,3,Rural,3,0,-0.0326322412556348,0,0
4771,77,11,13657.07,Auto,1,41185,Single,4,Urban,25,0,-0.056072083495807834,0,0
