Claim_ID,Customer_Age,Policy_Tenure,Claim_Amount,Claim_Type,Previous_Claims,Customer_Income,Marital_Status,Number_of_Dependents,Location,Claim_Submission_Delay,Fraudulent_Claim
4515,40,8,45885.3,Home,2,24002,Single,3,Suburban,1,0
4516,47,11,42614.73,Auto,2,153404,Single,2,Urban,26,1
4517,62,10,25745.96,Auto,2,46149,Widowed,0,Urban,47,0
4518,64,12,36091.35,Auto,0,114994,Divorced,1,Rural,62,0
4519,40,6,40138.78,Life,2,118989,Widowed,2,Suburban,4,0
4520,66,5,24927.69,Life,4,105808,Divorced,1,Rural,0,0
4521,64,9,6213.66,Auto,0,78923,Widowed,2,Urban,21,0
4522,37,16,22177.57,Medical,0,37352,Single,4,Rural,73,0
4523,35,14,42202.66,Medical,2,81081,Married,4,Rural,23,0
4524,35,8,30033.75,Life,0,41645,Divorced,4,Suburban,58,1
4525,19,19,36360.69,Medical,1,45343,Widowed,1,Urban,78,0
4526,21,14,9670.77,Medical,1,20645,Widowed,4,Rural,49,0
4527,47,7,48234.72,Auto,2,51775,Divorced,0,Rural,22,0
4528,50,5,20501.99,Medical,4,24121,Divorced,0,Rural,77,0
4529,53,18,32854.96,Medical,0,83742,Single,4,Suburban,17,0
4530,35,2,1434.18,Life,3,29271,Divorced,2,Urban,88,0
4531,54,11,6802.3,Life,2,190276,Widowed,2,Rural,21,0
4532,36,8,39210.7,Life,0,176284,Single,1,Rural,43,0
4533,64,1,48414.49,Medical,2,130821,Single,2,Rural,43,0
4534,45,12,16342.74,Auto,2,95828,Married,3,Urban,36,1
4535,57,2,2340.45,Home,4,174553,Married,2,Suburban,6,1
4536,37,18,18362.9,Life,3,115011,Married,0,Suburban,89,0
4537,66,7,1364.67,Life,0,58682,Divorced,2,Rural,23,0
4538,50,17,10022.47,Life,2,93749,Single,1,Rural,76,0
4539,29,14,37747.36,Auto,2,84747,Divorced,2,Suburban,40,0
4540,75,7,46885.88,Home,0,21903,Single,1,Suburban,69,1
4541,68,3,4828.73,Home,2,186416,Widowed,3,Suburban,84,0
4542,32,6,28116.09,Life,2,122413,Divorced,4,Rural,70,0
4543,58,2,13067.1,Medical,2,106534,Single,3,Rural,17,0
4544,56,17,7383.43,Life,1,142702,Married,0,Suburban,78,0
4545,19,12,11339.52,Life,1,38319,Married,3,Suburban,71,0
4546,46,12,29099.27,Medical,3,118919,Widowed,3,Urban,59,0
4547,58,17,3724.16,Medical,4,172513,Divorced,0,Rural,51,0
4548,27,10,21993.82,Life,0,96178,Single,0,Urban,79,0
4549,19,3,7193.78,Auto,4,175934,Married,4,Suburban,48,0
4550,68,18,13997.51,Auto,4,182175,Single,4,Rural,66,0
4551,28,13,9942.34,Medical,1,162582,Divorced,2,Rural,44,0
4552,30,12,44207.29,Life,3,185763,Married,1,Urban,8,0
4553,27,17,35546.56,Auto,4,91991,Widowed,0,Urban,25,0
4554,31,4,43488.9,Life,4,191444,Widowed,3,Urban,25,0
4555,35,10,19481.41,Life,2,88309,Divorced,3,Urban,29,0
4556,68,11,16013.96,Life,0,194122,Divorced,4,Rural,26,1
4557,71,6,19339.07,Auto,3,47377,Single,1,Suburban,79,0
4558,26,6,1418.14,Home,0,78336,Widowed,0,Suburban,3,0
4559,74,9,36372.86,Life,1,95312,Divorced,4,Suburban,50,1
4560,56,15,17813.74,Auto,4,114941,Divorced,1,Urban,82,0
4561,45,2,16009.53,Home,4,79229,Widowed,0,Suburban,69,0
4562,20,4,30107.98,Medical,0,85679,Single,3,Urban,78,0
4563,37,5,22094.37,Auto,1,45698,Single,3,Urban,9,0
4564,23,17,49051.75,Home,2,168155,Widowed,4,Suburban,35,0
4565,44,8,18134.53,Auto,2,65169,Widowed,1,Suburban,45,0
4566,70,8,30887.84,Home,4,173774,Widowed,3,Suburban,5,0
4567,19,12,15926.73,Home,4,118574,Widowed,1,Rural,69,1
4568,46,8,49534.45,Auto,3,61022,Widowed,4,Urban,78,0
4569,55,19,22533.0,Medical,0,86543,Divorced,2,Rural,88,0
4570,20,3,31889.38,Life,4,112955,Married,1,Suburban,82,0
4571,33,18,6772.72,Home,1,128768,Widowed,1,Rural,77,0
4572,47,19,36784.7,Life,0,116416,Married,4,Rural,2,0
4573,57,19,13825.9,Medical,3,158275,Single,2,Suburban,49,0
4574,19,15,22706.36,Life,2,56492,Divorced,3,Suburban,41,0
4575,34,6,44215.09,Life,3,114525,Married,0,Urban,77,0
4576,58,16,48542.35,Auto,0,130230,Single,4,Urban,53,0
4577,79,8,21516.32,Auto,2,108519,Single,0,Rural,38,0
4578,29,16,41822.73,Medical,1,78636,Single,2,Suburban,84,0
4579,52,18,3140.78,Auto,2,75639,Widowed,2,Urban,54,0
4580,60,16,42454.91,Home,2,60685,Divorced,1,Urban,10,0
4581,18,11,31660.76,Medical,1,35739,Single,0,Rural,73,0
4582,72,7,24690.96,Auto,4,180989,Widowed,0,Rural,78,0
4583,62,17,44553.2,Auto,4,40704,Married,2,Rural,29,1
4584,32,17,42344.19,Medical,2,115688,Divorced,0,Suburban,80,0
4585,43,12,15198.78,Home,2,67383,Married,3,Urban,55,0
4586,54,13,39678.67,Medical,3,44307,Married,2,Urban,28,0
4587,38,10,5424.8,Auto,4,24716,Widowed,1,Urban,16,0
4588,79,7,41226.81,Auto,1,120924,Married,1,Rural,32,0
4589,66,14,33935.05,Medical,2,169992,Divorced,1,Suburban,20,0
4590,48,1,4849.38,Home,2,188943,Married,0,Rural,77,0
4591,42,17,34312.47,Home,3,62928,Widowed,2,Rural,9,1
4592,40,4,29235.7,Life,3,33587,Single,1,Suburban,86,0
4593,41,5,29930.23,Home,3,21195,Widowed,2,Suburban,38,0
4594,74,7,14897.76,Medical,0,145711,Single,0,Rural,77,0
4595,55,10,13691.61,Home,1,176155,Married,3,Suburban,46,0
4596,45,17,38245.49,Home,0,135982,Single,3,Rural,85,0
4597,38,7,13212.27,Life,2,173510,Widowed,3,Urban,51,0
4598,71,1,22589.98,Home,3,40009,Widowed,0,Suburban,40,1
4599,60,7,34892.06,Life,3,126172,Divorced,1,Urban,46,0
4600,35,11,4441.0,Life,3,121123,Divorced,0,Suburban,72,0
4601,53,9,29930.14,Home,4,33696,Single,2,Rural,86,0
4602,52,12,29674.13,Auto,1,148733,Single,3,Rural,70,0
4603,62,3,34369.32,Medical,0,27564,Divorced,2,Rural,87,0
4604,72,4,18811.44,Medical,1,23637,Married,0,Rural,42,0
4605,26,4,22724.5,Home,3,168862,Divorced,4,Rural,36,0
4606,70,13,16833.48,Medical,2,113695,Married,4,Rural,72,0
4607,55,19,40504.33,Medical,4,32568,Single,0,Suburban,63,0
4608,75,10,6965.23,Life,1,113539,Single,1,Suburban,70,0
4609,47,5,48166.22,Auto,2,90847,Widowed,2,Urban,59,0
4610,77,7,31924.39,Medical,3,61596,Widowed,0,Suburban,86,0
4611,61,16,44401.88,Auto,3,58315,Married,0,Suburban,24,1
4612,51,1,21598.46,Medical,3,37191,Married,4,Urban,21,0
4613,49,12,16947.81,Auto,3,137083,Divorced,3,Urban,42,0
4614,20,2,45085.93,Auto,4,40908,Married,3,Rural,70,0
4615,20,7,5394.21,Medical,4,152487,Single,1,Urban,69,1
4616,45,11,6296.81,Life,1,60276,Single,1,Urban,35,1
4617,61,13,15317.67,Auto,3,67650,Single,1,Suburban,45,0
4618,32,2,48008.86,Auto,4,84427,Widowed,4,Rural,21,1
4619,58,7,31836.9,Medical,2,104369,Married,0,Urban,34,0
4620,40,15,27932.59,Auto,4,166478,Married,1,Rural,46,1
4621,57,11,35415.14,Auto,4,180408,Widowed,4,Rural,32,0
4622,28,2,21164.99,Life,1,114957,Widowed,2,Urban,84,1
4623,65,7,38024.64,Auto,4,97316,Widowed,0,Urban,74,1
4624,49,4,19964.92,Life,2,59871,Single,2,Urban,12,0
4625,75,11,41404.98,Auto,3,32221,Married,3,Urban,55,1
4626,76,2,13731.11,Auto,0,41116,Divorced,3,Rural,66,0
4627,74,16,14238.56,Life,1,190862,Divorced,0,Suburban,12,0
4628,71,7,26357.97,Life,2,61474,Married,1,Rural,49,0
4629,53,13,21822.68,Home,1,60100,Married,0,Rural,56,0
4630,77,5,32581.73,Auto,3,137982,Widowed,1,Rural,27,1
4631,50,17,18532.39,Life,4,25416,Widowed,3,Urban,86,0
4632,41,12,11912.26,Auto,4,35251,Single,0,Urban,87,0
4633,56,19,23755.52,Auto,2,178146,Widowed,0,Suburban,64,0
4634,51,7,28267.35,Auto,3,74822,Married,1,Suburban,23,0
4635,73,6,7558.7,Medical,0,63655,Single,3,Suburban,66,0
4636,45,8,28057.57,Home,0,153099,Divorced,3,Rural,80,0
4637,54,13,16303.21,Medical,4,109091,Married,1,Suburban,6,0
4638,24,5,19926.37,Home,3,163016,Divorced,1,Rural,73,0
4639,21,2,14326.25,Auto,3,20315,Married,1,Urban,82,0
4640,54,9,46604.81,Auto,2,187829,Married,3,Rural,23,0
4641,73,11,34325.15,Life,0,118834,Single,3,Urban,8,0
4642,18,6,13491.79,Home,2,175340,Single,0,Urban,14,0
4643,18,7,32429.05,Home,1,128898,Widowed,3,Suburban,55,0
4644,64,7,42504.33,Medical,3,71011,Married,2,Urban,85,1
4645,37,19,20380.7,Home,0,60640,Married,2,Suburban,16,0
4646,36,6,41582.9,Auto,2,133802,Single,1,Suburban,18,0
4647,46,11,8143.54,Life,4,181039,Divorced,1,Suburban,8,0
4648,27,11,41227.68,Medical,1,111331,Widowed,1,Rural,63,0
4649,77,7,27244.57,Life,2,48798,Married,0,Suburban,56,0
4650,35,2,11537.24,Home,4,128262,Single,2,Suburban,37,0
4651,45,19,20653.5,Home,0,119371,Married,2,Urban,82,0
4652,52,4,49405.65,Medical,0,51461,Single,3,Rural,7,0
4653,60,6,39286.02,Home,1,119031,Widowed,2,Suburban,5,0
4654,64,17,28966.77,Life,4,102163,Divorced,3,Suburban,48,1
4655,48,5,6200.61,Auto,3,83496,Married,0,Suburban,44,1
4656,44,7,21181.67,Medical,0,111897,Married,1,Urban,20,0
4657,79,9,13521.05,Home,3,86247,Widowed,1,Urban,33,0
4658,28,1,4014.55,Life,3,162157,Divorced,3,Urban,11,0
4659,66,1,27339.12,Auto,2,113262,Married,4,Suburban,38,0
4660,66,19,44514.69,Home,2,101085,Widowed,3,Suburban,5,0
4661,55,6,33942.19,Medical,0,147061,Married,0,Suburban,80,0
4662,22,18,12859.18,Home,3,78852,Married,2,Suburban,31,1
4663,25,10,28892.44,Home,2,128293,Widowed,3,Suburban,59,1
4664,51,11,47190.1,Home,4,22560,Widowed,0,Urban,7,0
4665,65,1,36284.3,Auto,4,39944,Single,1,Suburban,37,1
4666,69,1,34628.96,Auto,4,87713,Single,4,Rural,18,0
4667,73,13,48423.83,Home,4,40098,Married,4,Suburban,54,0
4668,29,5,40044.23,Home,3,47475,Widowed,3,Urban,8,0
4669,55,1,7262.87,Medical,4,193808,Divorced,2,Suburban,51,0
4670,18,3,17707.94,Home,3,172488,Divorced,3,Rural,27,1
4671,48,18,48274.46,Life,0,136338,Married,4,Suburban,61,0
4672,21,9,24740.42,Life,0,22948,Single,4,Rural,47,0
4673,66,14,6026.05,Medical,4,153592,Widowed,1,Rural,38,0
4674,62,17,23200.94,Auto,4,147294,Widowed,2,Urban,52,1
4675,67,14,35001.17,Home,4,82976,Single,2,Rural,62,1
4676,22,4,49878.64,Medical,0,164408,Widowed,4,Suburban,18,0
4677,47,5,16533.31,Auto,2,34020,Married,4,Rural,32,0
4678,73,17,25947.3,Medical,0,112816,Widowed,3,Suburban,63,1
4679,41,2,44044.19,Auto,4,84566,Widowed,3,Suburban,25,0
4680,76,5,18085.73,Home,2,129014,Single,1,Suburban,44,1
4681,20,4,5908.45,Medical,2,167818,Single,4,Suburban,0,1
4682,28,4,47472.33,Home,1,87792,Divorced,3,Urban,74,0
4683,62,6,24677.82,Medical,3,125656,Married,1,Suburban,65,0
4684,21,13,25387.79,Auto,4,113248,Single,2,Urban,34,0
4685,43,5,31249.41,Medical,3,98372,Single,4,Rural,76,0
4686,44,7,675.06,Life,1,176783,Single,0,Suburban,44,0
4687,63,1,46590.99,Life,3,24358,Widowed,4,Rural,75,1
4688,71,14,18391.83,Medical,4,162411,Married,3,Urban,32,1
4689,60,4,20148.13,Life,1,52039,Married,4,Suburban,81,0
4690,44,17,9118.41,Home,3,139985,Widowed,0,Suburban,68,0
4691,59,14,19218.5,Life,0,41245,Widowed,4,Urban,82,0
4692,68,16,40295.2,Life,2,149024,Single,3,Rural,30,1
4693,67,14,40099.59,Home,1,37259,Divorced,2,Urban,63,0
4694,23,16,46821.94,Home,0,81086,Divorced,3,Rural,14,1
4695,76,8,20459.86,Auto,4,199861,Married,1,Rural,45,0
4696,78,3,35581.71,Home,2,191645,Divorced,3,Rural,47,0
4697,32,19,25608.26,Medical,1,192660,Single,1,Suburban,67,0
4698,70,1,40299.13,Life,2,96747,Widowed,4,Urban,82,0
4699,47,2,35770.83,Auto,1,150196,Married,1,Suburban,84,0
4700,59,15,18711.19,Home,1,101164,Married,4,Urban,39,1
4701,54,10,17165.35,Life,3,177372,Widowed,1,Rural,0,0
4702,75,18,12995.9,Medical,2,198164,Divorced,3,Suburban,19,1
4703,78,14,29037.53,Medical,2,103048,Married,0,Suburban,21,0
4704,54,17,48210.22,Auto,0,199480,Widowed,4,Suburban,53,0
4705,59,13,10403.3,Medical,4,142262,Widowed,1,Rural,76,0
4706,77,1,5215.0,Life,0,85124,Divorced,0,Urban,64,0
4707,54,5,6410.33,Home,3,55609,Divorced,1,Rural,14,1
4708,52,13,39263.38,Medical,1,162211,Single,1,Suburban,60,0
4709,40,14,17830.19,Home,3,189317,Divorced,1,Suburban,78,0
4710,23,3,11606.16,Life,3,180024,Divorced,3,Rural,13,0
4711,21,15,17965.78,Life,0,84403,Widowed,1,Suburban,68,1
4712,35,19,32443.88,Home,1,97538,Married,0,Suburban,48,0
4713,77,17,27565.96,Life,4,158601,Widowed,1,Urban,5,0
4714,26,3,37307.68,Auto,3,68478,Single,2,Urban,40,0
4715,66,16,17284.17,Medical,4,82525,Widowed,4,Urban,30,0
4716,46,14,22875.41,Auto,1,89248,Single,3,Urban,89,0
4717,30,12,5547.43,Auto,1,149210,Divorced,2,Urban,63,1
4718,76,12,4116.4,Auto,0,59826,Married,2,Urban,88,0
4719,64,11,23381.63,Home,2,39328,Married,0,Suburban,50,0
4720,79,17,15429.03,Home,0,103247,Widowed,0,Suburban,58,0
4721,69,8,30833.63,Life,4,25906,Married,3,Urban,54,1
4722,34,17,2628.61,Home,0,49107,Single,3,Rural,48,0
4723,62,11,6527.44,Life,1,71412,Single,4,Urban,39,0
4724,49,2,43326.95,Home,3,103349,Divorced,1,Suburban,14,0
4725,65,10,28532.43,Life,2,160225,Widowed,3,Rural,69,0
4726,39,10,35746.7,Medical,1,66213,Divorced,3,Rural,64,0
4727,21,11,42177.62,Life,3,182751,Married,1,Rural,6,0
4728,22,6,23459.8,Medical,4,133632,Divorced,4,Suburban,61,0
4729,54,4,38172.49,Life,4,104388,Married,0,Rural,53,0
4730,58,12,26466.99,Home,4,132958,Single,4,Suburban,51,0
4731,66,11,11526.06,Home,0,170684,Widowed,1,Suburban,50,1
4732,30,13,17213.98,Medical,4,50907,Widowed,0,Urban,3,0
4733,51,5,24772.35,Auto,4,115707,Divorced,0,Suburban,0,1
4734,62,6,16185.83,Auto,0,149185,Married,0,Rural,65,0
4735,39,1,17108.62,Life,3,73551,Single,4,Suburban,34,0
4736,70,6,17200.95,Home,1,155038,Married,1,Suburban,76,0
4737,76,18,6580.58,Auto,2,127412,Divorced,4,Urban,80,0
4738,40,9,4689.81,Home,4,172473,Married,4,Urban,9,0
4739,68,15,2801.55,Home,4,172611,Single,2,Suburban,66,0
4740,20,8,5992.33,Home,4,54018,Divorced,3,Suburban,67,1
4741,59,19,17513.5,Life,0,79542,Single,4,Suburban,88,0
4742,51,16,29896.65,Medical,0,83534,Divorced,2,Urban,64,0
4743,49,6,9813.27,Life,0,56555,Widowed,1,Urban,50,0
4744,62,6,44456.44,Auto,2,116915,Married,2,Rural,29,0
4745,68,3,40514.93,Medical,1,30470,Single,4,Rural,38,0
4746,75,10,26266.09,Auto,4,58426,Single,1,Rural,9,0
4747,66,1,36348.39,Medical,3,72924,Married,2,Rural,43,0
4748,38,14,18633.26,Medical,4,125267,Single,4,Urban,31,1
4749,63,4,2320.5,Life,4,78954,Single,1,Urban,43,0
4750,61,12,45264.48,Home,4,144507,Single,1,Suburban,62,0
4751,38,6,6825.78,Home,4,187831,Widowed,3,Rural,60,0
4752,61,11,47422.9,Medical,1,34735,Single,4,Suburban,64,0
4753,28,12,28808.19,Life,3,67011,Widowed,3,Suburban,40,0
4754,56,10,15625.37,Auto,0,130721,Married,1,Urban,80,1
4755,21,18,25028.47,Auto,3,145373,Widowed,1,Suburban,11,0
4756,68,7,25330.68,Home,4,56671,Single,2,Suburban,1,0
4757,18,7,1652.71,Home,3,142908,Single,3,Urban,72,0
4758,45,11,18095.26,Auto,4,176908,Single,0,Urban,75,1
4759,41,4,37123.36,Auto,3,121974,Widowed,4,Urban,59,0
4760,78,1,25748.42,Life,2,106814,Divorced,3,Urban,24,0
4761,52,13,12589.39,Auto,3,148338,Divorced,1,Rural,60,0
4762,30,18,17087.94,Life,0,80854,Married,2,Rural,21,0
4763,64,9,43221.19,Home,0,71488,Married,4,Rural,55,0
4764,51,9,26514.71,Auto,3,56091,Married,4,Suburban,20,0
4765,28,9,26653.43,Home,3,158192,Single,2,Rural,54,0
4766,53,10,48092.64,Medical,1,27859,Divorced,1,Urban,39,0
4767,68,2,16383.63,Medical,3,181683,Divorced,0,Rural,50,0
4768,78,6,24237.29,Medical,0,196549,Married,2,Urban,21,0
4769,34,15,40679.82,Auto,2,157858,Divorced,0,Rural,27,1
4770,52,3,38066.16,Home,0,118997,Married,3,Rural,3,0
4771,77,11,13657.07,Auto,1,41185,Single,4,Urban,25,0
4772,35,6,7979.01,Home,3,116726,Divorced,1,Urban,86,0
4773,57,3,35184.88,Life,2,89245,Single,0,Suburban,59,0
4774,39,11,13253.98,Auto,0,135718,Single,1,Suburban,22,0
4775,74,15,46172.45,Medical,2,83906,Divorced,3,Suburban,40,0
4776,41,13,6897.76,Life,4,106395,Widowed,0,Rural,57,0
4777,75,10,16256.6,Home,0,89745,Married,1,Rural,7,0
4778,36,6,3211.97,Auto,4,108915,Divorced,1,Urban,50,0
4779,54,15,35313.61,Home,2,169075,Single,3,Urban,60,1
4780,56,18,44617.5,Home,3,111087,Married,2,Suburban,0,1
4781,38,18,31975.79,Auto,3,104436,Single,3,Urban,29,0
4782,25,7,46918.77,Auto,3,97916,Married,0,Rural,16,0
4783,45,15,6860.95,Home,4,29707,Divorced,0,Urban,22,1
4784,22,18,4842.83,Home,3,175451,Single,4,Urban,23,1
4785,34,18,42001.43,Life,1,70277,Married,1,Urban,85,1
4786,54,9,42847.8,Medical,0,110604,Married,0,Urban,68,0
4787,53,2,41636.46,Home,0,101431,Divorced,2,Urban,88,0
4788,71,8,40048.76,Medical,2,74756,Married,2,Suburban,51,0
4789,36,2,18430.3,Life,4,100748,Married,3,Suburban,70,1
4790,44,11,11264.37,Medical,0,99859,Single,0,Rural,57,1
4791,70,7,46475.8,Medical,4,118470,Divorced,0,Suburban,21,0
4792,51,6,15696.51,Life,2,81579,Divorced,4,Urban,58,0
4793,28,10,20221.18,Home,3,138877,Single,4,Suburban,43,0
4794,71,5,35128.17,Medical,2,92884,Widowed,4,Rural,36,0
4795,62,11,15021.13,Home,1,191011,Single,0,Suburban,33,0
4796,64,1,41046.95,Home,3,166820,Single,3,Rural,56,0
4797,29,2,3966.71,Auto,3,88879,Widowed,3,Rural,56,0
4798,71,1,39663.54,Home,3,136506,Married,3,Rural,39,0
4799,38,19,30291.64,Home,2,62115,Divorced,3,Urban,19,0
4800,71,2,28863.19,Medical,1,82023,Divorced,2,Rural,16,0
4801,28,4,23189.66,Home,4,107943,Widowed,0,Suburban,51,0
4802,56,12,14213.76,Home,2,62495,Divorced,1,Suburban,3,0
4803,45,18,23471.48,Auto,0,129229,Widowed,0,Suburban,62,0
4804,22,1,22776.41,Auto,0,191819,Married,3,Rural,49,0
4805,34,1,29395.83,Medical,2,172627,Widowed,2,Rural,81,0
4806,73,14,14437.93,Medical,4,177695,Divorced,2,Urban,49,0
4807,37,4,4340.98,Auto,0,188381,Divorced,0,Rural,15,0
4808,58,5,7681.93,Auto,4,152139,Widowed,1,Suburban,71,0
4809,63,11,35109.28,Life,3,37265,Divorced,3,Urban,60,0
4810,75,13,1613.37,Home,2,92445,Widowed,2,Suburban,43,0
4811,29,16,42893.93,Medical,3,172488,Divorced,3,Urban,17,0
4812,23,13,34872.67,Medical,0,99772,Single,3,Rural,49,0
4813,34,2,38520.28,Home,4,116901,Married,3,Urban,79,0
4814,68,16,41881.23,Home,3,177197,Divorced,4,Rural,29,0
4815,36,6,6574.17,Medical,0,73709,Divorced,3,Rural,48,0
4816,43,14,41211.33,Auto,1,61060,Divorced,3,Suburban,20,0
4817,65,1,25479.8,Auto,3,51411,Widowed,1,Rural,21,0
4818,61,17,44333.43,Home,1,72684,Divorced,1,Rural,46,0
4819,61,11,44386.04,Medical,1,186656,Widowed,4,Rural,24,0
4820,69,19,1696.81,Home,0,91947,Divorced,4,Suburban,85,0
4821,49,3,19451.83,Auto,2,182674,Single,3,Rural,55,0
4822,23,11,26556.74,Life,4,134025,Single,2,Suburban,63,1
4823,72,5,34078.82,Life,0,92740,Married,2,Urban,27,0
4824,75,17,14666.22,Auto,3,38899,Widowed,0,Suburban,32,1
4825,53,7,12981.04,Home,4,77852,Married,2,Suburban,65,0
4826,55,10,19372.65,Life,2,189626,Divorced,2,Rural,3,0
4827,28,11,25296.47,Auto,0,163085,Divorced,1,Suburban,79,0
4828,50,3,47581.74,Medical,2,196436,Single,0,Urban,11,0
4829,79,10,38224.37,Home,3,150320,Married,0,Suburban,16,0
4830,41,10,21751.4,Home,0,123024,Divorced,1,Rural,35,0
4831,40,14,3191.13,Life,3,198285,Divorced,2,Urban,15,0
4832,32,12,8841.77,Home,4,187566,Widowed,2,Rural,22,1
4833,44,15,23068.26,Life,4,20678,Divorced,0,Rural,71,0
4834,28,10,40784.38,Life,2,181424,Married,2,Suburban,8,0
4835,74,10,19344.43,Auto,2,65797,Single,0,Rural,77,1
4836,68,19,27155.58,Life,4,160170,Single,2,Urban,54,0
4837,67,1,44644.34,Medical,1,159531,Divorced,3,Urban,72,0
4838,34,10,45732.91,Home,4,58894,Divorced,1,Urban,63,0
4839,68,2,11180.86,Life,0,118202,Divorced,4,Urban,46,0
4840,70,17,2657.95,Home,3,98763,Widowed,3,Suburban,89,0
4841,31,7,15617.82,Life,4,90442,Divorced,2,Urban,66,0
4842,44,7,34942.21,Auto,4,27898,Divorced,4,Suburban,9,0
4843,35,9,47580.05,Medical,3,70352,Widowed,3,Rural,88,0
4844,45,2,4313.08,Home,3,67207,Married,1,Rural,3,0
4845,68,14,1909.95,Auto,0,184956,Widowed,4,Suburban,29,0
4846,64,17,44265.29,Home,3,91880,Single,4,Rural,10,0
4847,64,1,37533.19,Auto,2,140618,Widowed,1,Rural,50,0
4848,21,9,49616.3,Medical,4,127394,Widowed,3,Urban,18,0
4849,24,19,20141.25,Life,3,178438,Married,4,Rural,12,0
4850,62,4,21094.52,Auto,0,132382,Married,1,Rural,56,0
4851,52,8,9029.44,Home,3,161908,Divorced,3,Suburban,2,1
4852,65,13,6234.43,Home,4,37442,Widowed,2,Urban,77,0
4853,26,4,29146.54,Auto,1,76436,Married,0,Rural,73,0
4854,25,9,18532.11,Medical,3,148934,Single,2,Rural,37,1
4855,69,9,4475.66,Medical,2,191992,Divorced,2,Suburban,26,1
4856,62,18,44405.86,Life,4,141751,Widowed,0,Rural,87,0
4857,34,12,10318.65,Life,0,32686,Single,2,Urban,79,1
4858,34,10,37554.93,Home,4,63604,Married,2,Urban,9,0
4859,66,11,14470.32,Home,1,161428,Divorced,1,Urban,52,0
4860,50,7,40738.79,Life,0,61163,Single,1,Suburban,26,0
4861,49,9,6360.64,Life,1,178865,Widowed,3,Urban,6,0
4862,25,6,37925.54,Life,1,22491,Single,4,Urban,89,0
4863,36,19,5356.88,Auto,2,106742,Divorced,3,Urban,81,0
4864,55,16,22622.33,Life,3,79382,Widowed,1,Urban,12,1
4865,20,15,36833.22,Auto,2,99464,Widowed,1,Urban,71,0
4866,76,7,9074.31,Auto,2,59772,Single,0,Urban,59,0
4867,22,16,14640.42,Life,2,97096,Divorced,0,Suburban,13,0
4868,30,5,43305.97,Medical,0,27011,Widowed,1,Urban,43,1
4869,64,16,44313.41,Medical,3,195590,Divorced,2,Rural,69,0
4870,63,1,2724.3,Home,3,179705,Married,3,Suburban,83,0
4871,78,19,8820.48,Life,0,155934,Single,1,Rural,27,0
4872,48,5,6314.86,Home,2,58118,Divorced,1,Rural,22,0
4873,72,7,9394.81,Life,2,83849,Married,0,Urban,11,1
4874,33,19,48524.29,Home,1,196375,Married,3,Rural,23,0
4875,67,5,27806.93,Auto,1,162775,Divorced,3,Rural,50,0
4876,49,17,23671.56,Life,4,143793,Divorced,4,Rural,21,0
4877,39,8,49231.13,Medical,1,127915,Single,1,Urban,61,1
4878,46,1,28069.33,Life,3,35096,Single,4,Urban,25,1
4879,39,2,33225.34,Home,0,80047,Widowed,0,Urban,85,0
4880,60,15,16972.14,Home,2,85891,Single,4,Suburban,57,0
4881,20,18,19414.69,Home,4,138160,Divorced,2,Urban,70,0
4882,71,11,29923.26,Home,1,28432,Widowed,1,Urban,14,0
4883,27,10,3954.4,Home,4,166772,Married,1,Rural,67,0
4884,59,4,13166.2,Home,0,144790,Married,3,Urban,5,0
4885,79,5,10242.18,Medical,0,76862,Divorced,4,Rural,1,0
4886,38,4,1286.72,Home,4,176268,Widowed,3,Urban,30,1
4887,33,13,27076.61,Medical,4,117186,Widowed,4,Urban,23,0
4888,29,13,28272.12,Life,4,66618,Single,4,Urban,34,1
4889,19,18,19504.99,Auto,2,102774,Married,0,Urban,46,0
4890,58,2,13802.01,Medical,3,130239,Married,4,Urban,30,0
4891,41,16,32776.96,Life,1,79658,Single,3,Urban,88,0
4892,52,1,7165.63,Auto,1,113312,Married,4,Urban,71,1
4893,73,19,26171.44,Medical,1,141051,Single,4,Rural,75,0
4894,47,9,38519.66,Medical,4,148081,Married,1,Suburban,1,0
4895,74,3,8632.75,Life,4,157776,Married,1,Suburban,78,0
4896,47,7,37786.35,Home,4,105544,Married,1,Urban,58,0
4897,64,10,38159.33,Medical,2,166451,Single,2,Suburban,62,0
4898,52,1,3466.37,Medical,2,74598,Married,1,Rural,74,0
4899,36,10,1429.82,Life,2,62020,Married,2,Rural,16,0
4900,67,9,48709.8,Home,2,28573,Widowed,2,Rural,53,0
4901,25,15,10072.44,Auto,0,173487,Married,3,Suburban,20,0
4902,43,15,41195.89,Home,2,86668,Divorced,1,Suburban,21,1
4903,66,3,28311.61,Home,2,71628,Married,4,Suburban,54,0
4904,57,5,13591.37,Life,2,72287,Married,0,Urban,28,1
4905,24,9,6933.54,Home,1,133838,Widowed,4,Rural,78,0
4906,47,9,25085.53,Life,1,20944,Widowed,1,Rural,20,0
4907,24,7,20664.06,Auto,1,156912,Single,4,Urban,1,0
4908,20,12,35094.86,Medical,3,59442,Single,1,Suburban,41,0
4909,18,9,45256.34,Medical,0,194561,Divorced,1,Rural,51,1
4910,53,6,40359.78,Life,4,196333,Widowed,4,Suburban,37,1
4911,42,2,14085.38,Life,2,64278,Single,2,Urban,2,0
4912,54,9,44007.19,Home,1,53602,Single,3,Suburban,24,0
4913,18,17,41752.87,Home,0,40134,Single,3,Urban,76,0
